file,md5
BaselTMA_SP43_10.3kx13.7ky_6500x8000_6_20170928_45_4_X15Y3_238.tiff,5e2f340991a30c83e0706077468a496f
BaselTMA_SP43_10.3kx13.7ky_6500x8000_6_20170928_59_131_X13Y4_60.tiff,3651f4c41a9de1dc4b32a5705fe87e88
BaselTMA_SP43_10.3kx13.7ky_6500x8000_6_20170928_61_87_X15Y4_259.tiff,3e7fcc9a330b44ebf36e05688f6d3ca5
BaselTMA_SP43_10.3kx13.7ky_6500x8000_6_20170928_62_47_X16Y4_361.tiff,7f42b20b885311f1e485f481351d61fd
BaselTMA_SP43_10.3kx13.7ky_6500x8000_6_20170928_75_118_X13Y5_81.tiff,be395c9d0f329c15b6c69f35ec2b1f62
BaselTMA_SP43_10.3kx13.7ky_6500x8000_6_20170928_76_201_X14Y5_174.tiff,47c6ad8a20282687ce00b123cb04005d
BaselTMA_SP43_10.3kx13.7ky_6500x8000_6_20170928_77_93_X15Y5_280.tiff,6cda17b962e662632692dde3b2c640f4
BaselTMA_SP43_10.3kx13.7ky_6500x8000_6_20170928_78_26_X16Y5_379.tiff,bef47b2aa3cd0affc707b7b5e7a29f4c
BaselTMA_SP43_15.9kx19.3ky_10000x5500_10_20170928_101_213_X7Y7_66.tiff,c1987c1723d81902ee4c600e72fc94c2
BaselTMA_SP43_15.9kx19.3ky_10000x5500_10_20170928_102_281_X8Y7_126.tiff,e7fcbfce4e6f506603ba738b0b008f54
BaselTMA_SP43_15.9kx19.3ky_10000x5500_10_20170928_103_193_X9Y7_180.tiff,7bafaad5013b33338cf8d7c13848da04
BaselTMA_SP43_15.9kx19.3ky_10000x5500_10_20170928_104_140_X10Y7_244.tiff,18cf016484878a68aef1d96440ad4774
BaselTMA_SP43_15.9kx19.3ky_10000x5500_10_20170928_105_194_X11Y7_307.tiff,0a93c446bd49265c4eb93807685b6ce6
BaselTMA_SP43_15.9kx19.3ky_10000x5500_10_20170928_106_94_X12Y7_367.tiff,053357e9b4f3713e7d9f3bda8d7d4090
BaselTMA_SP43_15.9kx19.3ky_10000x5500_10_20170928_117_266_X7Y8_87.tiff,1444124ef15a830774c89653eb885224
BaselTMA_SP43_15.9kx19.3ky_10000x5500_10_20170928_118_248_X8Y8_144.tiff,6a3478dddcacedf3df7d73ea2ec2c884
BaselTMA_SP43_15.9kx19.3ky_10000x5500_10_20170928_119_119_X9Y8_201.tiff,0b8779930d37c7b2a70d66a109e2872c
BaselTMA_SP43_15.9kx19.3ky_10000x5500_10_20170928_120_124_X10Y8_265.tiff,46c590a2bfacec10d5b8301e6a627625
BaselTMA_SP43_15.9kx19.3ky_10000x5500_10_20170928_121_271_X11Y8_328.tiff,44b677a2746ae5f470afe5eb49628ed6
BaselTMA_SP43_15.9kx19.3ky_10000x5500_10_20170928_122_122_X12Y8_385.tiff,d23f6a89bea707c4b6def67d781d4727
BaselTMA_SP43_15.9kx19.3ky_10000x5500_10_20170928_85_90_X7Y6_48.tiff,5064f0f2d6be2c954afd45ed370cd9da
BaselTMA_SP43_15.9kx19.3ky_10000x5500_10_20170928_86_111_X8Y6_105.tiff,99a3f300e7c66cc086ff9441617ebbf2
BaselTMA_SP43_15.9kx19.3ky_10000x5500_10_20170928_87_200_X9Y6_162.tiff,7fa4e908e98ca76e5ef1e201d10a4b84
BaselTMA_SP43_15.9kx19.3ky_10000x5500_10_20170928_88_149_X10Y6_222.tiff,fd5c9d80f73b76637cadea7c779289bb
BaselTMA_SP43_15.9kx19.3ky_10000x5500_10_20170928_88_149_X10Y6_223.tiff,b83bcd08ae2a2604c035807514442a4e
BaselTMA_SP43_15.9kx19.3ky_10000x5500_10_20170928_89_195_X11Y6_286.tiff,476f5bf45f9aa83879151346846eab91
BaselTMA_SP43_15.9kx19.3ky_10000x5500_10_20170928_90_22_X12Y6_349.tiff,2b1cf37f126c909f13e521cf16326a5d
BaselTMA_SP43_16.3kx14.5ky_7000x8000_5_20170928_23_172_X9Y2_24.tiff,8552c79802e832a2560b061b2d5d3f98
BaselTMA_SP43_16.3kx14.5ky_7000x8000_5_20170928_25_235_X11Y2_213.tiff,12e1ecaa3f40c267ab6136f230417b54
BaselTMA_SP43_16.3kx14.5ky_7000x8000_5_20170928_39_137_X10Y3_135.tiff,21b09f2c104c0c3e2d4cbfb460ba2dab
BaselTMA_SP43_16.3kx14.5ky_7000x8000_5_20170928_41_272_X11Y3_235.tiff,ce3cd96da7edfce51f76d77893962b40
BaselTMA_SP43_16.3kx14.5ky_7000x8000_5_20170928_55_260_X10Y4_153.tiff,23e98e195fe5202f52ce19dd5612d3f3
BaselTMA_SP43_16.3kx14.5ky_7000x8000_5_20170928_57_17_X11Y4_256.tiff,8d46f282afd688e62d7aa171146edfe7
BaselTMA_SP43_16.3kx14.5ky_7000x8000_5_20170928_71_202_X9Y5_78.tiff,98929948af43a5f1fae37757fde501c8
BaselTMA_SP43_16.3kx14.5ky_7000x8000_5_20170928_72_168_X10Y5_171.tiff,0af5dfeeae341c8fdf8e561d373f3f58
BaselTMA_SP43_16.3kx14.5ky_7000x8000_5_20170928_73_230_X11Y5_277.tiff,1b165400c3c1011a42a5a43ba9ba888b
BaselTMA_SP43_16.3kx14.5ky_7000x8000_5_20170928_74_34_X12Y5_376.tiff,9f79f9dd2889c3a9bd466e1d52f6535b
BaselTMA_SP43_16.3kx14.5ky_7000x8000_5_20170928_7_85_X9Y1_9.tiff,a75088d14e4b5059f39eeceb07ad0615
BaselTMA_SP43_16.3kx14.5ky_7000x8000_5_20170928_9_209_X11Y1_192.tiff,f6dc2545435785fc432099906ede88c1
BaselTMA_SP43_22.8kx15ky_7000x8000_4_20170928_19_180_X5Y2_21.tiff,16a0cd9b2b70c8e599bd1a2b6156eb03
BaselTMA_SP43_22.8kx15ky_7000x8000_4_20170928_21_222_X7Y2_210.tiff,7ab62e239b292098b8278c10b746186d
BaselTMA_SP43_22.8kx15ky_7000x8000_4_20170928_35_150_X5Y3_36.tiff,703f4c4376fa48fd44ba19debff01587
BaselTMA_SP43_22.8kx15ky_7000x8000_4_20170928_37_241_X7Y3_232.tiff,2c2062c0d43c3085563d7d7adf74d07c
BaselTMA_SP43_22.8kx15ky_7000x8000_4_20170928_3_142_X5Y1_6.tiff,c26bfefae832778058c9fa10583b4466
BaselTMA_SP43_22.8kx15ky_7000x8000_4_20170928_51_103_X5Y4_54.tiff,86cd6fbf98e5d62843910c80697c3d44
BaselTMA_SP43_22.8kx15ky_7000x8000_4_20170928_53_79_X7Y4_253.tiff,b9fcf1a986fd7f14a208b7f1541ae497
BaselTMA_SP43_22.8kx15ky_7000x8000_4_20170928_5_50_X7Y1_189.tiff,85f1bec2dbe3bb532b24606dc99cca10
BaselTMA_SP43_22.8kx15ky_7000x8000_4_20170928_67_43_X5Y5_75.tiff,8dd3f57e1c96196d843646ce4a239219
BaselTMA_SP43_22.8kx15ky_7000x8000_4_20170928_68_245_X6Y5_168.tiff,fd8dc90ab3b71b2a9b59827be577a677
BaselTMA_SP43_22.8kx15ky_7000x8000_4_20170928_70_199_X8Y5_373.tiff,b9d8d428421159a4c222ee0ab699d2d3
BaselTMA_SP43_25.8kx22ky_10500x6500_8_20170928_100_252_X6Y7_382.tiff,ee38376fee684e3e6ecd554497c78ca5
BaselTMA_SP43_25.8kx22ky_10500x6500_8_20170928_111_1_X1Y8_45.tiff,e9cc1974d99500505552d9292f6fa997
BaselTMA_SP43_25.8kx22ky_10500x6500_8_20170928_112_173_X2Y8_123.tiff,523202df6e6bfc040996091a565e5290
BaselTMA_SP43_25.8kx22ky_10500x6500_8_20170928_113_78_X3Y9_198.tiff,09ca39ded0b214e0c5249579140512b2
BaselTMA_SP43_25.8kx22ky_10500x6500_8_20170928_114_115_X4Y8_262.tiff,f67632f45875dbf9070d76c294a608aa
BaselTMA_SP43_25.8kx22ky_10500x6500_8_20170928_116_270_X6Y8_388.tiff,a303f9c1ec1a1d60905638163d5953d3
BaselTMA_SP43_25.8kx22ky_10500x6500_8_20170928_116_77_X3Y8_177.tiff,0621ffcf991f3f3505f791310527466c
BaselTMA_SP43_25.8kx22ky_10500x6500_8_20170928_125_15_X1Y9_63.tiff,267e887592845ebedc0ae4fd87b67f08
BaselTMA_SP43_25.8kx22ky_10500x6500_8_20170928_126_225_X2Y9_141.tiff,77cfe8c28c4a0bb1b52b773085fdbf32
BaselTMA_SP43_25.8kx22ky_10500x6500_8_20170928_128_197_X4Y9_283.tiff,167dff6438aafc028d0c28a1064a4651
BaselTMA_SP43_25.8kx22ky_10500x6500_8_20170928_129_269_X5Y9_346.tiff,0b7e0fbac60b58d7b1d5de93b4cbf49d
BaselTMA_SP43_25.8kx22ky_10500x6500_8_20170928_130_226_X6Y9_391.tiff,7a7fc57730dc35265ec6fa4931f7765b
BaselTMA_SP43_25.8kx22ky_10500x6500_8_20170928_79_207_X1Y6_15.tiff,84695de2b1c45921c2f79698b286e7c2
BaselTMA_SP43_25.8kx22ky_10500x6500_8_20170928_80_246_X2Y6_84.tiff,aca597aaadc63b56578aea7a11d3f72b
BaselTMA_SP43_25.8kx22ky_10500x6500_8_20170928_81_205_X3Y6_159.tiff,5a843714a71383dea59d67e5ecfc2577
BaselTMA_SP43_25.8kx22ky_10500x6500_8_20170928_82_32_X4Y6_219.tiff,8c3d4a4d2f7ad741e354a9f28b2ee015
BaselTMA_SP43_25.8kx22ky_10500x6500_8_20170928_83_242_X5Y6_304.tiff,23abebdccd33d4b4dd56bbbcce04bbbe
BaselTMA_SP43_25.8kx22ky_10500x6500_8_20170928_84_147_X6Y6_364.tiff,873c9eae5de337138e42657ecc7a2193
BaselTMA_SP43_25.8kx22ky_10500x6500_8_20170928_95_139_X1Y7_30.tiff,9ca73765961a3862acb51a22d94472b5
BaselTMA_SP43_25.8kx22ky_10500x6500_8_20170928_96_221_X2Y7_102.tiff,9bb2563e09a43ba1cbbb10d7828055dc
BaselTMA_SP43_25.8kx22ky_10500x6500_8_20170928_98_107_X4Y7_241.tiff,1e62898272bc11abd39ce665bef99b21
BaselTMA_SP43_25.8kx22ky_10500x6500_8_20170928_99_125_X5Y7_325.tiff,12a8df5a6183daacbd6b3d33a7960783
BaselTMA_SP43_29.3kx15.5ky_7000x8000_3_20170928_15_143_X1Y2_18.tiff,d1ce60f457ea610b04f99db2bfdb9edc
BaselTMA_SP43_29.3kx15.5ky_7000x8000_3_20170928_17_278_X3Y2_207.tiff,4250276d8f784122fc187711f7b92c6d
BaselTMA_SP43_29.3kx15.5ky_7000x8000_3_20170928_1_244_X3Y1_186.tiff,c2100eb53b1af56ab80fd68dfbd9cea9
BaselTMA_SP43_29.3kx15.5ky_7000x8000_3_20170928_31_250_X1Y3_33.tiff,d4d8a175208a0b1987e092fe1a4275d3
BaselTMA_SP43_29.3kx15.5ky_7000x8000_3_20170928_33_170_X3Y3_229.tiff,36db69b4d60f72d68397de498950e168
BaselTMA_SP43_29.3kx15.5ky_7000x8000_3_20170928_47_102_X1Y4_51.tiff,55cdc9c5a087b76583e82efead04a35d
BaselTMA_SP43_29.3kx15.5ky_7000x8000_3_20170928_49_116_X3Y4_250.tiff,043f4fd7c93a94cc525d5885b714db3e
BaselTMA_SP43_29.3kx15.5ky_7000x8000_3_20170928_63_49_X1Y5_72.tiff,f47307ab810f58c2d7349cc8a2673cc0
BaselTMA_SP43_29.3kx15.5ky_7000x8000_3_20170928_64_75_X2Y5_165.tiff,e75a031712962fc3c8f6abf8baf75a1d
BaselTMA_SP43_29.3kx15.5ky_7000x8000_3_20170928_65_21_X3Y5_271.tiff,dce54a84a8a3ee36949ab38477a4b664
BaselTMA_SP43_29.3kx15.5ky_7000x8000_3_20170928_66_157_X4Y5_370.tiff,7de0f4685c7c48528b0ed1eaf8c9aa09
BaselTMA_SP43_9.9kx19.3ky_6000x5500_11_20170928_107_233_X13Y7_108.tiff,c343e44e646de66a43096bd1e67815ea
BaselTMA_SP43_9.9kx19.3ky_6000x5500_11_20170928_108_67_X14Y7_226.tiff,611d309823e334f1d174bc13df9c6e92
BaselTMA_SP43_9.9kx19.3ky_6000x5500_11_20170928_109_23_X15Y7_289.tiff,927a33e1d5b75e3a3979b2efdbe91cbf
BaselTMA_SP43_9.9kx19.3ky_6000x5500_11_20170928_110_128_X16Y7_331.tiff,04f5b63baa61831f5e26bfd8469d2423
BaselTMA_SP43_9.9kx19.3ky_6000x5500_11_20170928_123_108_X13Y8_183.tiff,2cc5f0c44990eeaa92e9de739bb06673
BaselTMA_SP43_9.9kx19.3ky_6000x5500_11_20170928_124_110_X14Y8_247.tiff,6081a40a26d5b6b93beeec640b2c485e
BaselTMA_SP43_9.9kx19.3ky_6000x5500_11_20170928_91_3_X13Y6_69.tiff,fdbbb170d60fa997cefe3848a91af87c
BaselTMA_SP43_9.9kx19.3ky_6000x5500_11_20170928_92_65_X14Y6_204.tiff,ea8b13487666371507c59119912de4c8
BaselTMA_SP43_9.9kx19.3ky_6000x5500_11_20170928_93_66_X15Y6_268.tiff,f04ed4a7297eeb1645ce0d8339910582
BaselTMA_SP43_9.9kx19.3ky_6000x5500_11_20170928_94_97_X16Y6_310.tiff,d3abe1cafd02a6a5f0fa9cd0d78f5a83
ZTMA208_slide_13.25kx14.95ky_7000x7000_8_20171115_261_37_Cy1x5_70.tiff,3340a4b5b36658b4e10ad4933b57dfd5
ZTMA208_slide_13.25kx14.95ky_7000x7000_8_20171115_262_37_Cy1x6_78.tiff,38129bf0090e6b822b81a3672972bec0
ZTMA208_slide_13.25kx14.95ky_7000x7000_8_20171115_266_7_Cy2x2_108.tiff,35416994ab5209b83083bded87877008
ZTMA208_slide_13.25kx14.95ky_7000x7000_8_20171115_267_7_Cy2x3_116.tiff,6c7d3d6bf4daf3f228eb4abe1526fcfc
ZTMA208_slide_13.25kx14.95ky_7000x7000_8_20171115_271_52_Cy2x7_154.tiff,81062433f101492f039d119c588dfbd2
ZTMA208_slide_13.25kx14.95ky_7000x7000_8_20171115_272_52_Cy2x8_165.tiff,90fab743a200ec4e52e293bcbd6d84a3
ZTMA208_slide_13.25kx14.95ky_7000x7000_8_20171115_276_14_Cy3x4_197.tiff,e6ee63654049c170a7756707d2e1c928
ZTMA208_slide_13.25kx14.95ky_7000x7000_8_20171115_277_14_Cy3x5_205.tiff,57cf350222ec59a3643ca60d0783e0f6
ZTMA208_slide_13.25kx14.95ky_7000x7000_8_20171115_281_66_Cy4x1_229.tiff,48f0cea8a724f5af6b66ce3f25aabb11
ZTMA208_slide_13.25kx14.95ky_7000x7000_8_20171115_282_66_Cy4x2_237.tiff,f31d19f1a27284cace03e8b0eae01148
ZTMA208_slide_13.25kx14.95ky_7000x7000_8_20171115_287_68_Cy4x7_261.tiff,0584dad79aa108370745227b8f367ed0
ZTMA208_slide_13.25kx14.95ky_7000x7000_8_20171115_291_23_Cy5x3_278.tiff,541e0df8aa7e59014d2248227a60a838
ZTMA208_slide_13.25kx14.95ky_7000x7000_8_20171115_292_23_Cy5x4_286.tiff,2a7627a9ef114e09070a19d94c4a48ef
ZTMA208_slide_13.25kx14.95ky_7000x7000_8_20171115_296_21_Cy5x8_319.tiff,2a15e3b46c98b482cebe39d78477f4db
ZTMA208_slide_13.25kx14.95ky_7000x7000_8_20171115_297_21_Cy6x1_327.tiff,c26e9c7a8562c28b4aa8f3473f03b26b
ZTMA208_slide_13.25kx14.95ky_7000x7000_8_20171115_301_18_Cy6x5_359.tiff,0aa61337b1f9233232c927755e51701a
ZTMA208_slide_13.25kx14.95ky_7000x7000_8_20171115_302_18_Cy6x6_367.tiff,ba9094e7a0c6d844172378d9838731c7
ZTMA208_slide_13.25kx14.95ky_7000x7000_8_20171115_306_33_Cy7x2_400.tiff,ba4b1f05db48950fb99d2b0e53ad1651
ZTMA208_slide_13.25kx14.95ky_7000x7000_8_20171115_307_33_Cy7x3_408.tiff,432478178c54656a4c3294e5edf75b8f
ZTMA208_slide_13.25kx14.95ky_7000x7000_8_20171115_311_59_Cy7x7_440.tiff,f003ea1c751024ec7b80613ae9a6fcfa
ZTMA208_slide_13.25kx14.95ky_7000x7000_8_20171115_312_59_Cy7x8_448.tiff,c365d6e8ac6691b7c786794d37e4e665
ZTMA208_slide_13.25kx14.95ky_7000x7000_8_20171115_316_19_Cy8x4_480.tiff,8960b5888b64962ecfbde1caae0df56b
ZTMA208_slide_13.25kx14.95ky_7000x7000_8_20171115_317_19_Cy8x5_488.tiff,67cd0c706e466e1f4306fa08e7d84f9e
ZTMA208_slide_13.25kx21.95ky_7000x7000_9_20171115_321_13_Cy9x1_21.tiff,60556a5820b9c4bedecfa6d098bcd248
ZTMA208_slide_13.25kx21.95ky_7000x7000_9_20171115_322_13_Cy9x2_39.tiff,7adcec5bbe354e07ad42621360c45892
ZTMA208_slide_13.25kx21.95ky_7000x7000_9_20171115_326_22_Cy9x6_79.tiff,ead9125f0b0c00350903bc09f50c4178
ZTMA208_slide_13.25kx21.95ky_7000x7000_9_20171115_327_22_Cy9x7_87.tiff,5f2d0bd5a5a98397254a1d96fde9edc3
ZTMA208_slide_13.25kx21.95ky_7000x7000_9_20171115_331_54_Cy10x3_117.tiff,385d08effe576931291ec0efb66ba39a
ZTMA208_slide_13.25kx21.95ky_7000x7000_9_20171115_332_54_Cy10x4_131.tiff,26f84da6c587380c535b1bbb525f44cf
ZTMA208_slide_13.25kx21.95ky_7000x7000_9_20171115_336_27_Cy10x8_166.tiff,5815ddac9d6db479b22e93baef25a3f8
ZTMA208_slide_13.25kx21.95ky_7000x7000_9_20171115_337_27_Cy11x1_174.tiff,1cec4585de3cd634ed4275f4c1a1ec78
ZTMA208_slide_13.25kx21.95ky_7000x7000_9_20171115_342_57_Cy11x6_214.tiff,64a04729b1ff8cd133b98c72f7e62fc8
ZTMA208_slide_13.25kx21.95ky_7000x7000_9_20171115_343_57_Cy11x7_222.tiff,8b25086a381c4947960640f2a9f5f364
ZTMA208_slide_13.25kx21.95ky_7000x7000_9_20171115_348_63_Cy12x4_254.tiff,c5c3f76e999bd8544cc6f273b43c54e9
ZTMA208_slide_13.25kx21.95ky_7000x7000_9_20171115_352_8_Cy12x8_287.tiff,d574386ffa1c305770d468b6983c0e9f
ZTMA208_slide_13.25kx21.95ky_7000x7000_9_20171115_353_8_Cy13x1_295.tiff,35129ed9b29ca5a19c07846d2e1426ea
ZTMA208_slide_13.25kx21.95ky_7000x7000_9_20171115_358_60_Cy13x6_336.tiff,4adf965c5f0cbe5f9d74c8ab274ee322
ZTMA208_slide_13.25kx21.95ky_7000x7000_9_20171115_359_60_Cy13x7_344.tiff,f3bdb4943182d735d8354c500ce9c8ef
ZTMA208_slide_13.25kx21.95ky_7000x7000_9_20171115_363_28_Cy14x3_376.tiff,abcfb3411c2b9e316b0a2a546dbbad70
ZTMA208_slide_13.25kx21.95ky_7000x7000_9_20171115_364_28_Cy14x4_384.tiff,e4b9c2c780db6f20eea6f386308ed763
ZTMA208_slide_13.25kx21.95ky_7000x7000_9_20171115_369_41_Cy15x1_425.tiff,18d8cc44ecc68a8435748f20c7d4a79d
ZTMA208_slide_13.25kx21.95ky_7000x7000_9_20171115_370_41_Cy15x2_433.tiff,7aeadbf90a06a9852b1a85796ee9cf02
ZTMA208_slide_20.73kx15.16ky_7000x7000_6_20171115_130_24_By1x2_30.tiff,84e1c972fcd0b2fd298c0689a2ef74d2
ZTMA208_slide_20.73kx15.16ky_7000x7000_6_20171115_131_24_By1x3_48.tiff,9e2fc342097909f48611187f8d228e4d
ZTMA208_slide_20.73kx15.16ky_7000x7000_6_20171115_136_56_By1x8_84.tiff,757c9c98524c4cb6b45b3a824a62df1b
ZTMA208_slide_20.73kx15.16ky_7000x7000_6_20171115_137_56_By2x1_92.tiff,51fefadbf91d7f3f698234e2dca57e67
ZTMA208_slide_20.73kx15.16ky_7000x7000_6_20171115_141_49_By2x5_122.tiff,7ec84d601524e1d5d200de73ee351a91
ZTMA208_slide_20.73kx15.16ky_7000x7000_6_20171115_142_49_By2x6_128.tiff,be6f4c84176a8e5ffd26cec3a721e6f0
ZTMA208_slide_20.73kx15.16ky_7000x7000_6_20171115_146_48_By3x2_163.tiff,26bb007a70f1075f10465670edd0d721
ZTMA208_slide_20.73kx15.16ky_7000x7000_6_20171115_147_48_By3x3_171.tiff,8316cb933e7be33094b1926e0ce747dc
ZTMA208_slide_20.73kx15.16ky_7000x7000_6_20171115_152_9_By3x8_211.tiff,a4159e18a6853b7a15a3d97d7295749d
ZTMA208_slide_20.73kx15.16ky_7000x7000_6_20171115_153_9_By4x1_219.tiff,1dea3aaac8fb6864b46eb099239ab266
ZTMA208_slide_20.73kx15.16ky_7000x7000_6_20171115_158_38_By4x6_259.tiff,ffbd5f33563b36db533cae2ce49c100d
ZTMA208_slide_20.73kx15.16ky_7000x7000_6_20171115_159_38_By4x7_267.tiff,4491484f68de6331f409ba8e4c81e0f0
ZTMA208_slide_20.73kx15.16ky_7000x7000_6_20171115_163_58_By5x3_292.tiff,22c2596edbc93645cacd8e69f68ac711
ZTMA208_slide_20.73kx15.16ky_7000x7000_6_20171115_164_58_By5x4_300.tiff,13d03921cc37c4d4748b0a0af79363f2
ZTMA208_slide_20.73kx15.16ky_7000x7000_6_20171115_168_11_By5x8_333.tiff,dff6aeae854429ebd53ec24feee4eafa
ZTMA208_slide_20.73kx15.16ky_7000x7000_6_20171115_169_11_By6x1_341.tiff,5efc3d4d4a58e836df163323f0a1b79e
ZTMA208_slide_20.73kx15.16ky_7000x7000_6_20171115_173_36_By6x5_373.tiff,7c95421624763a37d331b5757ee07ebc
ZTMA208_slide_20.73kx15.16ky_7000x7000_6_20171115_174_36_By6x6_381.tiff,e06e4aa523439747e1a2de3a0adeeff1
ZTMA208_slide_20.73kx15.16ky_7000x7000_6_20171115_178_40_By7x2_414.tiff,201afbb6bb1d4bb7f37110ff88794b5c
ZTMA208_slide_20.73kx15.16ky_7000x7000_6_20171115_179_40_By7x3_422.tiff,c5f5625ec5b215ac901392102a5bfac5
ZTMA208_slide_20.73kx15.16ky_7000x7000_6_20171115_188_32_By8x4_478.tiff,2d428cd5fc1cdb46b32a6872d2e07c8c
ZTMA208_slide_20.73kx15.16ky_7000x7000_6_20171115_189_32_By8x5_486.tiff,70a295bfc1312177bc5eb7bb35368f83
ZTMA208_slide_20.73kx22.16ky_7000x7000_7_20171115_193_62_By9x1_15.tiff,020044f3cc3457e0daafc4fd0ca466b6
ZTMA208_slide_20.73kx22.16ky_7000x7000_7_20171115_194_62_By9x2_33.tiff,5f28aaa877bec6f8598109274519a974
ZTMA208_slide_20.73kx22.16ky_7000x7000_7_20171115_198_30_By9x6_77.tiff,1c16fea359f67cf44629eccdf5e21346
ZTMA208_slide_20.73kx22.16ky_7000x7000_7_20171115_204_10_By10x4_115.tiff,811d5d1821776f0c9a190f6f770a6137
ZTMA208_slide_20.73kx22.16ky_7000x7000_7_20171115_205_10_By10x5_123.tiff,92bacd3435b5264909e5fa884936f7af
ZTMA208_slide_20.73kx22.16ky_7000x7000_7_20171115_209_45_By11x1_153.tiff,e3e34360b96d3d6470826c75767db14d
ZTMA208_slide_20.73kx22.16ky_7000x7000_7_20171115_210_45_By11x2_164.tiff,d7337943051f2684d475ac3fcf858651
ZTMA208_slide_20.73kx22.16ky_7000x7000_7_20171115_214_53_By11x6_196.tiff,3b6fd9deae5d95bc49912fbd55e735e9
ZTMA208_slide_20.73kx22.16ky_7000x7000_7_20171115_215_53_By11x7_204.tiff,01a02f471dcbddb9aebfaf532f788554
ZTMA208_slide_20.73kx22.16ky_7000x7000_7_20171115_220_29_By12x4_244.tiff,95aee360770ce33ca5ec3a063a550ac8
ZTMA208_slide_20.73kx22.16ky_7000x7000_7_20171115_221_29_By12x5_252.tiff,2d3ed1c7f5ea4b2bee2b922822974d7f
ZTMA208_slide_20.73kx22.16ky_7000x7000_7_20171115_225_70_By13x1_285.tiff,f4c07204dc27cdebead551d231fcb2f0
ZTMA208_slide_20.73kx22.16ky_7000x7000_7_20171115_226_70_By13x2_293.tiff,4f803b957707bfa7c8b687323fa02f01
ZTMA208_slide_20.73kx22.16ky_7000x7000_7_20171115_230_15_By13x6_326.tiff,9902596302e7cd0ca3a3182e8228f828
ZTMA208_slide_20.73kx22.16ky_7000x7000_7_20171115_231_15_By13x7_334.tiff,edfa1137683490ab789127e0691ad4c6
ZTMA208_slide_20.73kx22.16ky_7000x7000_7_20171115_235_72_By14x3_366.tiff,4f780928ce60b86009826b48c137a259
ZTMA208_slide_20.73kx22.16ky_7000x7000_7_20171115_236_72_By14x4_374.tiff,ff488b7d683c7d8d06d8d238e05e495d
ZTMA208_slide_20.73kx22.16ky_7000x7000_7_20171115_240_25_By14x8_407.tiff,a9dcf1e54b31484b32d684a81172d078
ZTMA208_slide_20.73kx22.16ky_7000x7000_7_20171115_241_25_By15x1_415.tiff,4f914390ff8f329aa439237bac78e256
ZTMA208_slide_20.73kx22.16ky_7000x7000_7_20171115_245_35_By15x5_447.tiff,4c58c057ccff233b416ee3628d650875
ZTMA208_slide_20.73kx22.16ky_7000x7000_7_20171115_246_35_By15x6_455.tiff,694a630e0b75e772eca3cc3ed2625a46
ZTMA208_slide_20.73kx22.16ky_7000x7000_7_20171115_250_65_By16x2_487.tiff,5496f7816530f51b2bd2afa0d63e314b
ZTMA208_slide_20.73kx22.16ky_7000x7000_7_20171115_251_65_By16x3_494.tiff,b1478685af6cc7d4a25f93730a0da6f5
ZTMA208_slide_20.73kx22.16ky_7000x7000_7_20171115_255_2_By16x7_517.tiff,d44bd7aa691e1886b67752ac91f2ff68
ZTMA208_slide_20.73kx22.16ky_7000x7000_7_20171115_256_2_By16x8_520.tiff,c8559ba391b8d16f031082e287d6b943
ZTMA208_slide_28.23kx15.4ky_7000x7000_4_20171115_12_4_Ay2x4_120.tiff,1a31e87b056d96fc5182e13431edb195
ZTMA208_slide_28.23kx15.4ky_7000x7000_4_20171115_13_4_Ay2x5_126.tiff,10c757d2ccb864ad0d105daf6ba1e07d
ZTMA208_slide_28.23kx15.4ky_7000x7000_4_20171115_18_64_Ay3x2_161.tiff,36cecff004ad7c4a9a4086bb1dd036b4
ZTMA208_slide_28.23kx15.4ky_7000x7000_4_20171115_22_26_Ay3x6_193.tiff,255a1ae7856c0bc3279502dd9c6c646c
ZTMA208_slide_28.23kx15.4ky_7000x7000_4_20171115_23_26_Ay3x7_201.tiff,ef9264e7c106ae237cbbfc41c5d738c3
ZTMA208_slide_28.23kx15.4ky_7000x7000_4_20171115_27_6_Ay4x3_233.tiff,eb2579ebe33e6f4397b77d83dc55a598
ZTMA208_slide_28.23kx15.4ky_7000x7000_4_20171115_28_6_Ay4x4_241.tiff,946fd4ea7b279c5980c115c031144f5f
ZTMA208_slide_28.23kx15.4ky_7000x7000_4_20171115_2_5_Ay1x2_24.tiff,d4cd5ed0a4d6057bee7566bfdbd47691
ZTMA208_slide_28.23kx15.4ky_7000x7000_4_20171115_32_69_Ay4x8_265.tiff,3055e01f8246963d42bdebb8e5f7a9fe
ZTMA208_slide_28.23kx15.4ky_7000x7000_4_20171115_37_20_Ay5x5_306.tiff,8f655937b88615ef05247b4d5fabcd78
ZTMA208_slide_28.23kx15.4ky_7000x7000_4_20171115_38_20_Ay5x6_315.tiff,f7a3c24ef1e95587c9ffa2ff349ea809
ZTMA208_slide_28.23kx15.4ky_7000x7000_4_20171115_42_44_Ay6x2_347.tiff,3a653411af4bccae5f183cabe2ed10fb
ZTMA208_slide_28.23kx15.4ky_7000x7000_4_20171115_43_44_Ay6x3_355.tiff,1629bd516c6d1c4874c116879e68abcd
ZTMA208_slide_28.23kx15.4ky_7000x7000_4_20171115_47_51_Ay6x7_387.tiff,b0035e1619886cbf1c8ee8af0b61f675
